business_id,lattitude,longitude
cbpjvuaMutvSi-rJ_eJB0Q,-115.118916,36.031545
Y8-1LzsaiNb-SdePFU2iuQ,-115.097238,36.035096
cAe0tSTNBa9vfJc2K3ZgaQ,-115.0462599,36.0652792
7w7F5Yu6OcVk0v7bPCqRxA,-115.267027,36.26332
lvDC465Z-ovI-PQ5mAj64w,-115.279257,36.159366
PTqBoMFrcvLuS3bVRCeMkw,-115.198693,36.0939819
Xa1aDqqEyvqlCDLsF2J3Gw,-115.2771611,36.1441408
kXPX91lWmAE5n2Q25rY-FQ,-115.0995169,36.1008539
MYmKdQy3M5ex9jDUkiGEDA,-115.0667048,36.1742249
dMO-uTsHEoyAekAQsUc1sQ,-114.940236,35.9967219
BkRQSTwBkXT6b1bqQ0gOFQ,-115.2069003,36.2750372
6waQFnvlBBng5i5iecoIow,-115.2069003,36.2750372
hamRiq5R-uwUnujoIvD-mg,-115.055244,36.108914
Z-YxGFHYXrM2XRWd_lC0mg,-115.313425,36.121455
LUk-5l8to6GnhCKgFzNpXQ,-115.146662,36.006928
7YIEMrXKzXzzKUgY8RPvyg,-114.982229,36.040706
MRkqnl2Kp2pTg8IIkoZDGw,-115.287318,36.290313
ksOkZPR7jRULJ4JamU6Dqw,-115.243642,36.049579
EhxV4N-bDdmZkZx_Yv5g3w,-115.11632505,36.2770507454
NPbn5p1SvefL6L_qMNQoqg,-115.117993,36.252186
Tn3KHSTxVqnOUZiEyhE1aA,-115.115708,36.252868
vZeuAJ8G4RuUV6RuVf02pw,-115.1014984,35.9946656
M1V2Ic_z79cePuYMWYQg-g,-115.16885376,35.9672622681
D2bSuLURPsxEur4OUglFrw,-114.933242323,35.993443412
fGunyP6Dsg_FifMzXFBv8g,-115.24333857,36.04249008
A8wrrZ3pXEygD52isZ9w3w,-114.992426,36.0116135
Ebr63gudox76GzUfKXt3VA,-115.2566028,36.195023
-ENs4qUYRpdzbmYoQ-ikzQ,-115.2255016,36.0998165
EoJwrZ5QctIwNDNe9oamhw,-115.2255016,36.0998165
fLQ9XFlHtYHdAKCS4cSMag,-115.2290633,36.099828
tpI3HuXWCRIokWbdts1W2g,-115.035125732,36.0666427612
ix3ytntJ4tnHIJB4LTkgBw,-115.1559824,36.1651352
PzZvKWJfoy9YvlXQwFMZDw,-115.02911,36.080507
foBlhTvhqMRssdjGvyQl4Q,-115.288042479,36.1596290129
cUx1FosIrqxq5wBXsiiRqw,-115.113814,36.074667
32nQIHmVprreQ9lm14h_lA,-115.194117,36.168759
ntTn0b1goXL0dyllN6ApiQ,-114.9808176,36.0413933
yhsihP0FqK84X-hbOm8bVw,-115.287454,36.159541
q_zH5iXLdW3shsJsU-f_Rw,-115.0823035,36.0698099
JlCRXBb183oLgItmdit9ug,-115.1340644,36.0107374
VNivNWBFHMRSYr4La1ZxJQ,-115.1632137,36.0629013
NTUbGXK1sqrBtplXUteEfg,-115.116445,36.239566
Ny2xALovpv-ZbTvwSSB86A,-115.256172,36.264155
LneLMatdffYXluN48_g9og,-115.14319706,36.1658210754
NqLWaXqG6l-OZ67PygXJSA,-115.1691493,36.0549288
sNJFEEsceFHS6SJf5zWFSA,-115.0619887,36.1665949
ZYitxmaRyRI5Ep-MScaLFw,-114.9918757,36.0096929
n--DqurQP7Tvg355uK9CTA,-115.3260627,36.1251035
z0l1DaDbudCBpfHRgRGN5A,-115.250169,36.1970917
vadwfwsVMjMuBI-H3QY1yA,-115.121097,36.114286
oJZLbTG-q_LEiDEzvbjHZw,-115.11685,36.074808
4dY3m9pQOdCY2Jc9LSqaRg,-115.177507,36.15928
Bt0jIiN5KCoO58F9B8tOEw,-115.1157058,36.0079139
yEcLH5DMkFF4rYUqvOHMaQ,-115.2068052,36.2774476
D_Ra4_PdEC-9jyRIDiRUGA,-115.0693311,36.1163187
5GBjXqpluFCNgeWBzvbhbw,-115.096331,36.174377
yoVDP8SQy56R7lU0M-vdcg,-115.077599,36.253259
f7Mvvit8IaKBVY4EnPeymg,-115.154142,36.013802
bvPrzKDAvEed4tA2bNCsyQ,-115.2427084,36.2153551
LnapXPRb9IMeeK9Xc_haOg,-115.1337909,36.1799261
wbdTetAT6UzTzFvEQrU3_w,-115.1188815,36.0847184
qLICacMAK_qUuhXwrePrew,-115.1259564,36.1588445
J2WAqcKL1W_PKDEn-TgmCw,-115.322288,36.160138
BzvSlUIwB08C-1GK93mQbg,-115.07741,36.100001
honUHlKAkrLyeeHyOzXu4w,-115.178736,36.285095
VRnHwMon-myMAAqc3ODGhw,-115.1886166,36.0749889
6_f0DBobbybPaSt-vZ5DLQ,-115.2783399,36.0565889
9D200o9e6S0EfUrZAgMANA,-115.1564851,36.1031106
7at9iVIDfLcQE7U34_lLew,-115.303058,36.20724
mSID2CH65shbqQHhL9MEqw,-115.256869,36.2638103
NJWuNvMg1GCul6-1M02YtQ,-115.119407,36.070187
Sg6FHTwn57feQwHI-IG-_Q,-115.248106,36.195513
eP6BKBrIdbD6Bo-wpEAd4w,-115.087681062,36.070636053
9FWEGULkG2g4LDja71MrvA,-115.2995489,36.1157997
dt5kCN2U26W1OKKnDWfORA,-115.1991157,36.0368617
D7ryO-4L7c48h_iYGsPB0g,-115.209066,36.142762
GYnY0p_9OrvNuyyeFQ3Egg,-115.089518,36.070648
Am4LBbOU2aNTGt0-uwf6GQ,-115.2448093,36.0623176
ScNZZzPFiQa_Y8cTDUyLCQ,-115.1191229,36.2402332
4O1FVE1t-KAWxYRcp287Mg,-115.029802332,36.0400047537
omhdEbi6mfxFJZ1GgvcLNA,-115.278473326,36.0550031035
vcl9FImoHIG4tCWLT6wZQw,-115.241693,36.064115
We3Bn82D0U3gjAUbey5CBw,-114.990583,36.008927
17wPuxGYhxAxoDtQP1jTeQ,-115.2794069,36.1238325
WeazuRU46Se2lnBMZdEGKQ,-115.279439,36.1238755
RkpXN1eK4hGBFjvTM1uK2w,-115.2794069,36.1238325
GSqXlmz4qGTZxX2w3KyEwQ,-115.1197455,35.9981393
JZs2UccHM68IK_YLuPRRDA,-115.14711,36.08609
Dn_2nykpfO0cHuJsrCtOFw,-115.14711,36.08609
g_FkmObGhDrvSnetV0yCrg,-115.177129,36.1437359
Zfl4kmq2Ob6jnQuMWY3ZXQ,-115.242188,36.054208
hg1bivzMP0Z3c9eb5FhaRA,-115.1866627,36.1304438
AIdEDMpG8kcHYiMraYfo1A,-115.237825,36.11492
1b8BZpr_QZqciFkinZb3iw,-115.1688122,36.2392744
yx1M-bpN-aeRDjJOP5Yt7w,-115.049025267,36.0635849833
-1tQu_yKCOgOj-WtXmMYIA,-115.244075,36.047815
0Hqo59tDle3_9hsZ4YEtKA,-115.1931089,36.1442174
DJXc-qNLR-kto-9sbmucGA,-115.029799,36.041361
j_3KufSCgZE0fOYjJ7ZCNQ,-115.283822492,36.0554552078
OSb_BNcqd5O94hjRHASUnA,-115.066048,36.1303399
8TzPKXuarOj-pVSjUHt8Kw,-115.2249895,36.0879716
t5yqlbYtS06xniWoe0GsWg,-115.1547171,36.1884285
DabtJLx6Aw5BTTda8EdnKA,-115.1433842,36.1698382
6st0CO6NYaC2mG3DSy1j6A,-115.288576,36.288938
GqFJcNr5iLpIO4yEK2aomA,-115.082061,36.143656
igoD9BKkpPn0zdyqYCkkxA,-115.1939844,36.1950731
9njbEHcGSlTI-QzwcIm6oQ,-114.980959,36.0127602
y-vgDxYiYhcmv39_v0SweQ,-115.03649,36.067412
1FFl7v38I1m_Ot7lFDoANw,-115.2961304,36.0850801
Fr5UKxrQKOwYPn_LosD9OA,-115.167437,36.165988
toQQKbK2TWSkAZyCrYwqoA,-115.226887968,36.2498784771
4XbebctXIUOS7SUUsyffMA,-115.059686,36.203975
fSC7qrsJ8nj245CkI3xlgQ,-115.2458352,36.204858
rE3OEe91eYf8Zpuhg1ILUg,-115.1371866,36.1251152
go8TvZ4NsR0b8aTynjzP3Q,-115.0317472,36.0835722
AAc0nGWLioYSsAyfseMzQg,-115.0317472,36.0835722
UI3_mlyrNeZ3hs9ew37TGw,-115.281728656,36.3027298935
I6fg87AEulZezPpBLQadYw,-115.267099,36.264064
UF2noTh_kolB4C4JNQAmqw,-115.114522,36.28272
PajI_fBN5IVk6iVEAB4qqg,-115.2075342,35.9965752
Jbjz-bmgOrqdbtoVd-1FzA,-114.9961457,36.0359279
pO5xp5FmBHFdr9mPnEuC5w,-115.1460091,36.2762966
J6SLiAB92wVPLXR1upHQJw,-115.133294576,36.2871094519
IA4RNIXPjWtAel0mopD9-g,-115.242545,36.098582
Zg7CZfVk7EIEfp4OwssUIA,-115.048489,36.145089
qU29C1qH0t4KMdJ6mpaFYA,-115.1686796,36.2391619
EE8u3qi8riVdLSh_wmcjEw,-115.2066449,36.2618043
fLdANvAqBqDAAbq--dBGXw,-115.08093,36.240966
S2No9Uc_L608JunoZ021qA,-115.221905,36.114223
AK8eMg29jvLFqQdhkHYdow,-115.119349,36.015956
6k65NkxFqrZT2-JVN4hI0g,-115.314551,36.1284289
rgaU4XTvFsLrheKY9nDZqA,-115.314551,36.1284289
_OQ9qkPuDmJQq63qRUzY2g,-115.146372,36.124423
rmgG87saUK27IfZOW_IZwg,-115.242131759,36.1128180064
8sJOlht-JOAjCuxqFMdr2A,-115.151932,36.041378
JAJis0u0coA8joc9QJSopg,-115.201391,36.112862
erDPUxOkWP-bgyJ_YnIdLQ,-115.201391,36.112862
rOJ5gbgIIMNdvG9btHr4aA,-115.116842,36.0737809
GRF1UUkskqwBB0tOPi563A,-115.0391577,36.063676
Te5dA0G1-SWKGS8nuJp0Tg,-115.156241,36.167659
-LgjbYvfOsDnQeu16bxwtA,-115.2977675,36.0791798
scbkHTbGTOA4xOrRcU3bBw,-115.2084771,36.0839728
EOmFqPKrxxINpuEsRg8V8w,-115.115389,35.999382
fUveWgLP0Y68DpJNB-pyQA,-114.9924547,36.0095648
D4iTBgOh5RCGpmaRIiYuGw,-115.2963425,36.0779435
rFbmyzFo5tkcEatDU7wPkQ,-115.2066936,36.2625247
ttTp9QDQzx6GHxnRv6Wn1w,-115.296486,36.069652
h1bW91buPtj6ijs3VZ4CRQ,-115.0299426,36.0983753
h2tMCWmjLgkSpBouKSDkoA,-115.193322,36.041491
k9HH01TRN-fazBaPcqeBXg,-115.1977794,36.0372403
1Eb6XKrLrpzOkc9oENjHUw,-115.195613741,36.036934811
U561MpmbLFJszuE2pm92kQ,-115.171338,36.121239
eRGBlN9C5zpbrMi6dqI7Lg,-115.1185146,36.0153561
n0gscPcM8OfvyqaSbP5RRQ,-114.992113,36.008612
iTpCG07Tl_zpmKVZcHkRvQ,-115.2515254,36.1591236
P8Z9vdNdywJQteYHv_p4xA,-115.1250083,35.9993362
WOAPt0iUPJ9Tdsv5h-Z1gA,-115.1157352,36.1718896
3zoZq6ITbVQcmYfsCTNMxQ,-115.0428307,36.0564086
jx_HCWdPEQXpxtqu5F8h8Q,-115.061726,36.2114059
noCY9dPDM3xUYZTTMDnXtg,-115.3036,36.2811
EjPj4rDevWgVlTd7avuQmg,-115.0475255,36.0268574
g_frA48RM0yOF-j7W1NSHQ,-115.1855162,36.2177548
FutBvf_G_qtBM4oF7MsD4A,-115.2355,36.3007
8F4LLVbqXvD2kQqLx2KbBA,-115.2974352,36.089564
L6OXtYjxca79PQmO5vUHcQ,-115.063567,36.162928
EwjDhE_19ELnkgVNAERUhg,-115.0309064,36.0828216
nKYHff8Hr5UGCs6q4_hjMw,-115.1691493,36.0549288
NmoUrCDXogubsCaeCE2QjA,-115.1776615,36.0686142
2F9j-pQcjiFN2zkN8TvY2A,-115.115927,36.100366
5D_pvTm9ZON999EqNJ2SgQ,-115.1722333,36.0673934
UqbyU-hwqVO_pwl5vDe9Fw,-115.1722333,36.0673934
sxs5ZZMEePnzYcNNF1fzZg,-115.2435942,36.148612
qL_OeggCqfjtWuynaiVteA,-115.281708,36.19814
JWVDSCcMqcs2zd4X4Cav-w,-115.1246448,35.9967217
cZcs_YWyItoh8NWuEfnaFA,-115.124549,35.996836
WtWghV_MBGxFRUPnyPBk3g,-115.124549,35.996836
rs5fEKb5zFA6p_pHtSVtjw,-115.124549,35.996836
J4CwTz53MWnRPBmJplrpfQ,-115.1246448,35.9967217
C8SzEIZns0uAklH9HDI4nA,-115.09927,36.093753
RFqVAFvV9Z5fviir5M5eSw,-115.026226,36.0761309
tMKVoTjEdMKUyRodlkxTHQ,-115.078496,36.083903
vYpMqM-HFmtvjw7IQzqsgg,-115.0839455,36.0274982
54ec9fhhccWtOEVa3bWDDA,-115.0856611,36.0273573
vDRx26rLEenU-N2BASk4rw,-115.150999,36.15851
5uQ8X2wWTB0QnuQImLy2IQ,-115.2432798,36.0773302
pJrWk_FmVyWoyEirfEyJBQ,-115.116608,36.029158
wkECG9EdixaTgrTXzMdO_A,-115.283271,36.060161
jFpG59kKT62F6hqdSjbnvg,-115.2074167,36.0886494
I_40De6H0fEIApspLkQ14g,-115.079768,36.15748
dd8d-KM4w7ruLFaGFd_-pg,-115.1757,36.135709
VuecBAVbythw8RWy2XgNug,-115.1785522,36.2878295
ynNis7my4Q_Dn123uoUp4Q,-115.2236778,36.1639087
WHfjCYzEVeCUTKUN0Ly2fg,-115.08475,36.029549
qOLmAoYm6Af1PLtsEt9B1g,-115.2975316,36.0836804
hV-Ixd5gUeLPQMtLy6ZC2w,-115.279261,36.307828
DAnhgcMAYZ3Yw2R8BwldCw,-115.2427543,36.2182872
mfHEqL7Lxkzl7BFy9mCGBA,-115.1423943,36.1421289
P6HW9R-MRu7pbLqI0IMgHA,-115.2876391,36.2900356
Y4tOaEz5dcKPlU_91KbeAw,-114.963564,36.0250486
o5VHOpH0OvUnO0aekwVggQ,-114.9938291,36.0362194
LbTgLqw7CkwBAyt2aeAJnA,-115.233117,36.238728
sGw2zIIbOBAFoXTmf4myfA,-115.243544,36.057369
JBqbR5yt4zHCBmpidWHgAA,-115.30068,36.145776
QwsUiUqr19WF3fMZwBC3Ew,-115.2710016,36.019787
ARpPb7Mx4VQ5lFVkhDy7fQ,-115.2068752,36.2799228
D1kZMb4otRgS4T-JH-A1WQ,-115.0834034,36.0547054
0HUV3ZP_llBoH0LIxxHo_Q,-115.0186744,36.0641431
Kx9h6miXrub8zeHrH6-bWg,-115.1540192,36.0132671
40sr9NKRHykb6a0oWP02ug,-115.2655165,36.2631315
44nVCN0Ekxo44ZRm-U7i2g,-115.2658129,36.1450364
VG9kjeXgSpkM4OdoMtAJrQ,-115.28544,36.28638
_oz7kD4KlKSJw0uwVtixcA,-115.1349295,36.0140925
cer5WpckBF5WRogTqk_rmg,-115.2331281,36.2403359
QOv7flTkpUy35rsl4YgKtA,-115.2503175,36.1436781
c-kXH01Sj8hHtIkZhxVXVA,-115.298573127,36.0762132523
6Hm1_0AguwcjBhnPUgS-tQ,-115.132751465,36.2811927795
gBcMx0ItpbZwJvdUFUCodQ,-115.1794252,36.2867904
7O6hOp0KnZU9tbK-DgGTBA,-115.114369,36.005397
1jxNxa8V0RUQaydMLTR3mw,-115.242129564,36.1800364405
Ri9jtMneAn-RtjbjznPp2w,-115.290844,36.298173
yXIHLUaZh_Nv85_b-5RyHw,-114.9089476,35.9692468
eP_enpBqAvE5coRwl6Ib9w,-114.992113,36.008612
24Pyg1ywhjaJDaE9v2tWFQ,-115.224332,36.060423
W0h-zO15rhcNXgJKd1EjSQ,-115.2499431,36.2403942
FhUO_MTq1VNFcDu2S9sxSw,-115.2769392,36.0204178
N_w1xxQkAjUZwZv9OOJ_AA,-115.2856512,36.2906779
47Q_CDw7-MDeDNCJMtQOUQ,-115.2665268,36.272939
T57zVIOxqr20bdLS3dIp5Q,-115.1020649,35.997344
jjgnWcQeNLlilUxKj3x7OA,-115.2806472,36.2103661
3h2-T_Tu3_0lW8qhHQI2zQ,-115.1931623,36.0393162
fhCF4WI-e9CJrwk1u2sdcA,-115.115486,36.2383
5utBbS2x1-feg6z2hHKotQ,-115.1559791,36.1651313
cH_qLMkNt6ADfLxD3ecS_w,-115.2594157,36.1659258
pHGkPWIdp1jb1hUF-C1VkQ,-115.098095,35.979886
j05rSfk76ECtfzTIRi9C5Q,-115.1030044,35.9980901
v4BbpTZSx9SSNIfUTnvXYg,-115.1164836,36.1886398
1pBQMi20vbqtkSNtc56WXw,-115.2971038,36.1114876
_RKnmIGkLp7dXAtuMxMh6w,-115.163493,36.132663
vQ_DVjK9Kpg-b8Bg7s_NZQ,-115.1163455,36.277801
CQW18shMSpMb8Cg0t656tA,-115.06516,36.12974
S4JVuGSrRpypW0Je_Wfxsw,-115.1177417,36.0100651
sPuviif2A4RRnAVnHptzsQ,-115.240944,36.091181
9hVzaBp2yjSWX04GGA0Yqw,-115.048772054,36.2451310446
twhsfzpUFyqfyg5GVtApAg,-115.173565,36.109276
uiGMFgiw2xKUs_aBz7hD9w,-115.3001622,36.0630718
ywdZzkBb0xl3n9DMGeW21A,-115.082813,36.1590223
1aZ_ny1pMy4Vw6fOcN420Q,-115.241754,36.199364
h2eQKDx5DJbD95mpZ5GyoQ,-115.178241,36.2874941
2eR5ncG5RA2AaREzQRVTxA,-115.1555741,36.0128246
xuShy0RckfXum1_ciYdRBw,-115.0656728,36.1293263
WrTZBROLwfzfr8P_y2t0bQ,-115.1903269,36.0405884
ZCCNLuaaBHXoE95uPfT-iw,-115.2672947,36.020478
kEaQt6G55MvXh1OW-1VCzQ,-115.2672312,36.0206629
B_Zpa-Mg9GK0awT-RumSEg,-115.1189392,36.0205547
f3PgaRgjxYr9HvA0hF80yw,-115.2784636,36.0208607
SFY-XR5WHmYO0vD9laarIw,-114.982217,36.032304
XPJvF_w-vtb0RlQpJ3FktA,-115.2042283,36.2614384
UBEljDx_qM8aJW9VmiCqlA,-115.054685,36.018054
6zxlnDF2FGODlTEAiGPodw,-115.1839298,36.239354
ovq3zc_hC5kaAF3Z_ICqMA,-115.29678,36.1012119
X7PsJHMflDulW63ZsE0yWQ,-114.971372,36.031928
-xdihSrVq53wvyqtAYSGGA,-115.320922,36.1605429
A_Did_Rl2i6vbwlRphsxZg,-115.2638018,36.2821375
O92FyT5Sztzy4yLQCw96gg,-115.1011546,35.9901458
FgTUUUPulijOHcSImxSigQ,-115.1184139,36.0286434
VvE9N5qI5n9bTcjBt6hptw,-115.175871,36.068667
e2N6URVEu9Vaj2kUsnJnfA,-115.1760712,36.0685565
hYxEjFWKi15RK08_kio4TQ,-115.175871,36.068667
noTkDHdCEAji7DNVMnI0vA,-115.2985331,36.0774275
nSdZZKexAzkB81e7nsYjFA,-115.2925305,36.1572617
cAB_Z3v6TSaDq0o6pGIg4A,-115.2049958,36.2094607
FTis0gLSU7gLXAiyDYdqBQ,-115.1455037,36.239403
WohrKneVqo62G8nByFHp6A,-115.2070524,36.2788786
cq2V2p7TzPLi3afWe8Rniw,-115.2870375,36.1681641
k-4Ai9CaIXvJ0chijmiEXw,-115.1166619,36.2666713
MMM2S_9t9_oRXsrniLJR1A,-115.3286729,36.221024
4-slSznLESvFNAw6xUQQWA,-115.0306342,36.0301097
8C6k8ESgrgjuBQ-Hvcp7Kw,-115.275743323,36.1151414589
RV9G6OcDIx97nB5UGIo7qA,-115.2654201,36.2807035
z7Zc_mNWp_I3S7NdJCxDow,-115.2271688,36.1530289
PPcGo-_qWus09qeMDcC-Dw,-115.1008512,36.0510977
TEfia90ge6GDdxeFIzGHxA,-115.279282,36.275807
txjgzrWMeuBJfG8eAv3mow,-115.204305,35.999183
x4moNQwMi_-dZRP_a4-gag,-115.204305,35.999183
hZFNMhPFiWc-BNcIv_3FIA,-115.3519,36.1373
94-kvRZTRWPGq2Ik8R5JnQ,-115.087277,36.129204
MYhCMGqOLBk_qtVS01NcOw,-115.293267,36.1141644
BFvzFZhbaUrJA3bD3bH4Tg,-115.198928,36.238926
aTQ0A1Nu9smK6wXmhutecg,-115.1191095,36.0541953
HK-j1GQmhvltT5IUidbL5w,-115.2079226,36.0921032
xLOntRXa7coOD-MEJJ35Uw,-114.9900277,36.0364844
-N8QciNnlS4MNPTPvaBayw,-115.1703564,36.1240236
v4OSsdIipqscDn-VqFqCzw,-115.0843419,36.0235915
e1-Meo_RNH4A7RZ_xgKqJA,-115.084958,36.006352
evAH81JTQgEc3ywyqxBGMA,-115.0250163,36.1953433
DzZV12nK4g6GlWFnoCb5hw,-115.2060499,36.2796007
8I629we5D23ZRBHnRpmWqQ,-115.2431329,36.0464574
x2tuxvQm22jbZlHinU9AsQ,-115.1741949,36.0685631
lwTsLqmIhRe1r2N6PqcgpA,-115.17494,36.07643
iuBOJoSZ1r0KsrRl2nnckg,-115.1458962,36.0135265
HwoY-6pynOMIjEoulI0fNw,-115.1907356,36.1992353
ESxQNlaUenIeaKdUgb2U6Q,-114.992261,36.012077
18r6s7BfPndjLhFTUHqHBw,-114.973999,36.03339
FyWAkhm_vgMYk-ujPYp9Wg,-115.2015842,36.0936057
0EJTVPquOLxsfDXt2pEyGA,-115.2692118,36.1593554
OQRvawBZpCToKekTkVdMIw,-115.182659,36.0968469
HxKjFG_rqdZzeFYnod6N4w,-115.0391577,36.063676
4hxu5cKnqrLfkqSLJh7heQ,-115.0391577,36.063676
XZM1JvntROX8FMRxCM_5ew,-115.0391577,36.063676
RpTeNU4KJq4a1R4HJ0ZErQ,-115.0391577,36.063676
D39gTefZcGdnXWw76Uys3w,-115.2471096,36.2620269
tB3QO9-B8jjVAF4F7DDRRQ,-115.045078,36.068241
SKaZKF6SqA_rkDv3i0W9dw,-115.079768,36.15748
RkZIVN-Wyii8he3oO7GdgQ,-115.243177,36.061687
m_DF6x47WWMEPGY3tMJlsw,-115.243177,36.061687
UwF0POaniGNC2nLsTdtgOw,-114.9539,36.0621
ZUz0eeKdmmT1XYzSf2k4tg,-115.178433,36.137029
xiBDV89_IrhWW1Ey4JdKkA,-115.114944348,36.2772521195
Z7q2V2XP3F5g0kLsmCFk9A,-115.2111012,36.1587715
EY1ll8QM67SXn1ti81RZBQ,-115.320705,36.157808
mZRwwtXsQR1TCzwLVkdieA,-115.309295,36.108512
smNMU55XF6oJNoybMRBzUA,-115.0670343,36.1384892
PoGR4DzqJ7h0IW4ehT00gg,-115.0995169,36.1008539
fPIOnBX6fzA9C6S4-p01Pw,-115.1729418,36.1183949
P4g3gpBdaLUg3YhaIRVJyA,-115.049133301,36.0412521362
1ZiGYjB9TMwmmvbJRWrB1g,-115.1242667,36.0228324
bZE3uoH41cm-qN9XQb_hBA,-115.1644559,36.2378123
ttvOEOTXwO1bFEkx3irIRQ,-115.255468,36.203992
mFfTJke7FVeFX9LovtpS3Q,-115.288545,36.277907
EYQv8VjWFetPfv2jjsjd4g,-115.259005,36.1889722
tv75WjU8kSLuau56e7r70w,-114.9579756,36.0148506
EPvetVAhC2Tt0PMmR1PZqw,-115.3131894,36.1002902
BAmup2ndKEp9X0e5ekM4vw,-115.1722532,36.0692784
YMsuJBoCmu8lIVIWihHV_A,-115.243353322,36.0419140756
dZpDZvGqk_bELPggp8bFKw,-115.160079,36.218944
u0Z0OwRYbwknE5Pr_CJhnw,-115.3036,36.2811
6DqG808vLAu2v2NYn_YV_Q,-115.279356,36.3011709
HZo4NMFuPO3qqJ5aUfF3JA,-115.298269,36.091166
u6Mg5tgPjeWC7S81uHp9DA,-115.208724,36.125439
1z4cd2EgWGHUNggEsktcuw,-115.1359573,36.034953
L8PKuP-w6DfMQlml_nd7WA,-115.137903,36.13884
YPEnnRPWSMDwwIbtZysI2w,-115.211292,36.280974
H9FLFBlBuA7QT_Qa4oIV6g,-115.1908457,36.1316793
K8kI0-D6_QMogC94Dv2JAg,-115.07337,36.217059
HIz1CncId6ecicQCPnf5xw,-114.957392281,36.06992381
vV6bIfj2MWoFbA8YZ6aLkw,-115.1511008,36.013258
nRhhHKRVASzfmM2NUWfLLw,-115.1181547,36.0047225
2PhJlIb10_Impc4NxlB5PA,-115.1010675,35.994242
a0snqhyGE3A_zZCKJMLKeA,-115.1184177,36.217571
EKSl9_uFMfUavguVt97LQQ,-115.287941,36.2884714
ev8T4IcPEA45HhIMT3lFqQ,-115.1726642,36.0683626
LPUB5C-kftKl6ezexLLC_w,-115.180897992,36.2921267501
TY_GEhNjUikSvCG2fS2ZEw,-115.2675385,36.2718255
_R-vqZMMdwueeL5RLpRCIg,-115.202103,36.23932
rvadcvlEy0ZZMyfOK1RdMA,-115.224425,36.1877813
eIJ7yD77Hm3ZJ1o4B4eCMg,-115.0478065,36.0276758
EzYt4298aXSybymcSetQxw,-115.0482016,36.0406112
gCkPJh3AZ6TODJ39Fu11JQ,-115.2704078,36.0198631
3RKhnCtiN6jfaSbJU-9kmA,-115.2079082,36.2769088
CLET6lnVEpJUNK1E6ZjxXw,-115.197258,36.1725319
6vNJkDEEatrHBbme72jNUA,-115.0920236,36.1735933
B6qSXkK5aVW7qwbXHuKo3Q,-115.3141464,36.1219621
P7Da0uSG_iIRuQPDPnBAHg,-115.2062,36.11579
JU-y40a_2XjhBe_G5jnSAg,-115.1729418,36.1183949
Hy9-PIU2CQ2aPID3DxwO5w,-115.1729418,36.1183949
s0MMeuiqk5Mt95PGztHUsA,-115.2355,36.3007
RP9-bcbJJmnWBU2GyijxsA,-115.10943,35.998242
1XTPnckMk5xBiXRo-nR9hA,-115.030536,36.03931
YeXrZpkdfAFQ0lSqDUfm2Q,-114.993651,36.020973
GrxX-oNBmwrighNteUZH_A,-115.121875,36.000215
EnKbkNOz65o7YWUi8QtGgw,-115.26032,36.265321
ZLTV69NdqWqRUarXEE2F5g,-115.11897,35.99463
wqdTiLfhTRSL4iSaT4-5yA,-115.1192386,36.0158918
evNLB_17ymBxLZNLybMa_Q,-115.30365,36.1911743
UnL4npbRdyHmXkrLbR520Q,-115.124022,36.1959599
-JbIqkEGWPASyvdquyYPEg,-115.2855891,36.2886441
j5lixyowTOwO-XDfSIz5wQ,-115.0294341,36.1369937
DUUcngkKIfOE4dRyYwcVBA,-115.25824,36.195017
iFCdgwRX_-bRt9WMf8dhcQ,-115.118670836,36.0255298018
o8holnS8jmt-SI0_6ateiQ,-115.1602734,36.139462
tOa7IvFoxJuUyK_kcS0j6g,-115.1532355,36.248675
gwh1nt2kfz4XsOPofeL8FQ,-115.185382,36.19612
60t8dwOIjThflDAmkHTGfw,-115.1729902,36.0682998
lS9Fu58l4wo8rP5103mWcw,-115.1729902,36.0682998
5av1BZJIfiYk6Oj0MoRpBw,-115.1729902,36.0682998
9tq7BjKae_kxF9YUvj0IgA,-115.197924,36.127175
B5ypg5HZFK1rEQIJQhGvCA,-115.2616009,36.281213
pqsljPxfxY6yeY67zLgLkA,-115.181957,36.237905
2OsZu-GEIT_sVIwWZF_fow,-115.178291321,36.2753791809
29X-x4fKmSGVviJ5uVs_Ug,-115.171549,36.055269
SgCKOeQor3PkXW1QWIHeHA,-115.171549,36.055269
zEFsA1J_AsCnAsDKHG1Igw,-115.1978276,36.0372181
5trIoWhHSgeqDE3rfgQswA,-115.2084223,36.0946503
KXUQrPQpFBfZsfy5QI1mEQ,-115.243666,36.0793
m6MN-uXWMWxWhR4oZ8Snng,-115.179760829,36.2750208378
Y9KqbKX6u4wyR750K2_BQA,-115.2610656,36.1740839
tMkZegoJM0bGdHMpsdkumA,-115.117026,36.0203391
Rum2FrgkGMns-sKCL4vkvQ,-115.2592043,36.1672622
z3NYIgkXZg7WJhyCsmyYpQ,-115.2788314,36.0411572
2VwNIKrGpgKYcYBgnunrBA,-115.127117614,36.17311
cGkXXyOSCQ0ejQW7uRBpmw,-115.148794,36.143299
92AEl7tVRPM32QMvUzYuow,-115.2063079,36.1974165
XP2fTIpHey2BrDc8E-FKTw,-115.317932,36.273142
1QH_yxkN1FdWtQ0jwzeqsg,-115.1168213,36.0997584
YRMjz0QRmbkeBLIDu0q3hQ,-115.208341,36.097987
